doi,year,cited_by_count
https://doi.org/10.1016/j.cej.2025.160003,2025,1
https://doi.org/10.1016/j.ress.2025.110839,2025,1
https://doi.org/10.1016/j.cemconcomp.2025.105944,2025,2
https://doi.org/10.1016/j.jece.2025.115539,2025,1
https://doi.org/10.3350/cmh.2024.0568,2024,2
https://doi.org/10.7150/ijms.104697,2025,1
https://doi.org/10.1109/tsg.2024.3525134,2025,1
https://doi.org/10.1063/5.0244864,2025,2
https://doi.org/10.1016/j.jcsr.2024.109312,2025,1
https://doi.org/10.1016/j.rser.2025.115329,2025,2
https://doi.org/10.1080/23311932.2024.2448597,2025,2
https://doi.org/10.1073/pnas.2418239121,2025,2
https://doi.org/10.1016/j.engappai.2024.109616,2025,1
https://doi.org/10.1016/j.coco.2025.102261,2025,2
https://doi.org/10.1021/acsnano.4c14451,2025,1
https://doi.org/10.3390/nano15010045,2025,3
https://doi.org/10.1016/j.cma.2024.117691,2025,1
https://doi.org/10.1016/j.aej.2024.12.079,2025,2
https://doi.org/10.1016/j.enconman.2024.119471,2025,3
https://doi.org/10.1016/j.ijplas.2025.104241,2025,2
https://doi.org/10.1016/j.tust.2024.106353,2025,2
https://doi.org/10.1016/j.foodhyd.2024.111040,2025,2
https://doi.org/10.1038/s41467-024-55370-z,2025,1
https://doi.org/10.1016/j.conbuildmat.2024.139811,2025,2
https://doi.org/10.1016/j.jmapro.2024.12.069,2025,1
https://doi.org/10.1038/s41467-024-55562-7,2025,2
https://doi.org/10.1016/j.ijhydene.2024.12.282,2025,1
https://doi.org/10.1016/j.eneco.2024.108159,2025,1
https://doi.org/10.1007/s11482-024-10416-8,2025,1
https://doi.org/10.1016/j.ufug.2024.128655,2025,2
https://doi.org/10.1016/j.cej.2024.158690,2025,2
https://doi.org/10.1016/j.jmst.2024.08.061,2025,1
https://doi.org/10.1016/j.apmt.2024.102555,2025,1
https://doi.org/10.1016/j.apenergy.2024.125213,2025,2
https://doi.org/10.1016/j.cej.2024.158836,2025,3
https://doi.org/10.1016/j.jshs.2024.100989,2025,2
https://doi.org/10.1016/j.istruc.2024.108064,2025,1
https://doi.org/10.1016/j.oceaneng.2024.120176,2025,1
https://doi.org/10.1016/j.jhazmat.2024.136890,2025,1
https://doi.org/10.1016/j.engstruct.2024.119486,2025,1
https://doi.org/10.1016/j.conbuildmat.2024.139628,2025,2
https://doi.org/10.1007/s00245-024-10205-7,2025,1
https://doi.org/10.1016/j.foodhyd.2024.110974,2025,2
https://doi.org/10.1016/j.desal.2024.118449,2025,2
https://doi.org/10.1002/nag.3921,2025,1
https://doi.org/10.1002/bse.4100,2025,1
https://doi.org/10.1016/j.tranpol.2024.12.006,2025,2
https://doi.org/10.1016/j.apsusc.2024.162091,2025,2
https://doi.org/10.1016/j.autcon.2024.105889,2025,2
https://doi.org/10.1084/jem.20241442,2025,3
https://doi.org/10.1016/j.eti.2024.103969,2025,1
https://doi.org/10.1016/j.tws.2024.112842,2025,2
https://doi.org/10.1016/j.sleep.2024.12.013,2025,2
https://doi.org/10.1016/j.polymer.2024.127865,2025,1
https://doi.org/10.1016/j.polymer.2024.127865,2024,1
https://doi.org/10.1007/s42114-024-01104-0,2025,1
https://doi.org/10.1007/s42114-024-01104-0,2024,1
https://doi.org/10.1016/j.strusafe.2024.102557,2025,2
https://doi.org/10.1016/j.jmst.2024.07.038,2025,1
https://doi.org/10.1016/j.jmst.2024.07.038,2024,2
https://doi.org/10.1016/j.jmrt.2024.12.026,2025,3
https://doi.org/10.1016/j.ress.2024.110719,2025,2
https://doi.org/10.1016/j.rcim.2024.102909,2025,1
https://doi.org/10.1016/j.frl.2024.106551,2025,1
https://doi.org/10.1016/j.apenergy.2024.124952,2025,2
https://doi.org/10.1016/j.coco.2024.102189,2025,2
https://doi.org/10.1016/j.compstruct.2024.118750,2025,2
https://doi.org/10.1016/j.mser.2024.100894,2025,1
https://doi.org/10.1016/j.combustflame.2024.113885,2025,2
https://doi.org/10.1016/j.ress.2024.110679,2025,1
https://doi.org/10.1016/j.seppur.2024.130824,2025,1
https://doi.org/10.1016/j.measurement.2024.116317,2025,1
https://doi.org/10.1016/j.ocecoaman.2024.107492,2025,1
https://doi.org/10.1016/j.tws.2024.112625,2025,2
https://doi.org/10.1016/j.tws.2024.112625,2024,1
https://doi.org/10.1016/j.apor.2024.104337,2025,1
https://doi.org/10.1016/j.enbuild.2024.115083,2024,1
https://doi.org/10.1016/j.cpr.2024.102520,2025,2
https://doi.org/10.1016/j.enbuild.2024.115102,2025,2
https://doi.org/10.1109/tim.2024.3502874,2025,1
https://doi.org/10.1002/adfm.202414427,2025,2
https://doi.org/10.1016/j.rser.2024.115128,2025,1
https://doi.org/10.1016/j.jcis.2024.11.183,2025,1
https://doi.org/10.1016/j.carbpol.2024.123045,2025,3
https://doi.org/10.1002/eom2.12505,2025,2
https://doi.org/10.1016/j.compositesa.2024.108596,2025,1
https://doi.org/10.1016/j.ensm.2024.103920,2025,1
https://doi.org/10.1016/j.carbpol.2024.123019,2025,2
https://doi.org/10.1016/j.ijheatmasstransfer.2024.126450,2024,1
https://doi.org/10.1016/j.aap.2024.107843,2024,1
https://doi.org/10.1016/j.combustflame.2024.113844,2024,2
https://doi.org/10.1038/s41366-024-01671-8,2025,2
https://doi.org/10.1016/j.ijhm.2024.103993,2025,1
https://doi.org/10.1016/j.resp.2024.104365,2025,3
https://doi.org/10.1080/13876988.2024.2405120,2025,2
https://doi.org/10.1016/j.ijsolstr.2024.113120,2025,1
https://doi.org/10.1016/j.tre.2024.103816,2025,2
https://doi.org/10.1111/obr.13856,2025,1
https://doi.org/10.1111/obr.13856,2024,1
https://doi.org/10.1016/j.cemconcomp.2024.105826,2025,2
https://doi.org/10.1016/j.aap.2024.107827,2025,2
https://doi.org/10.1002/adma.202410398,2025,1
https://doi.org/10.1016/j.compstruct.2024.118626,2025,1
https://doi.org/10.1016/j.apsusc.2024.161492,2025,2
https://doi.org/10.1016/j.watres.2024.122600,2025,1
https://doi.org/10.1016/j.watres.2024.122600,2024,1
https://doi.org/10.1016/j.brainres.2024.149255,2025,2
https://doi.org/10.1016/j.brainres.2024.149255,2024,1
https://doi.org/10.1016/j.epsr.2024.111031,2025,1
https://doi.org/10.1002/agt2.664,2025,2
https://doi.org/10.1109/tsg.2024.3474421,2025,1
https://doi.org/10.1007/s40436-024-00508-x,2025,2
https://doi.org/10.1016/j.bios.2024.116833,2025,1
https://doi.org/10.1002/mar.22135,2025,2
https://doi.org/10.1016/j.commatsci.2024.113423,2025,1
https://doi.org/10.1016/j.biomaterials.2024.122857,2025,2
https://doi.org/10.1002/smll.202406527,2025,2
https://doi.org/10.1002/smll.202406527,2024,2
https://doi.org/10.1016/j.jsv.2024.118717,2025,1
https://doi.org/10.1016/j.jsv.2024.118717,2024,1
https://doi.org/10.1177/02762374241283538,2025,3
https://doi.org/10.1016/j.jad.2024.09.111,2025,1
https://doi.org/10.1108/jwl-01-2024-0018,2024,1
https://doi.org/10.1016/j.jcis.2024.09.083,2025,2
https://doi.org/10.1111/resp.14831,2025,1
https://doi.org/10.1111/resp.14831,2024,1
https://doi.org/10.1016/j.cognition.2024.105951,2025,1
https://doi.org/10.1016/j.cognition.2024.105951,2024,1
https://doi.org/10.1016/j.ijthermalsci.2024.109416,2024,1
https://doi.org/10.1002/aelm.202400334,2025,2
https://doi.org/10.1016/j.jbusres.2024.114947,2025,2
https://doi.org/10.1016/j.triboint.2024.110187,2025,2
https://doi.org/10.1016/j.ipm.2024.103868,2025,1
https://doi.org/10.1016/j.ipm.2024.103868,2024,1
https://doi.org/10.1016/j.ymssp.2024.111890,2025,1
https://doi.org/10.1016/j.ymssp.2024.111890,2024,1
https://doi.org/10.1016/j.measurement.2024.115541,2024,1
https://doi.org/10.1007/s13349-024-00842-5,2025,1
https://doi.org/10.1007/s13349-024-00842-5,2024,1
https://doi.org/10.1016/j.tourman.2024.105008,2025,1
https://doi.org/10.1016/j.tourman.2024.105008,2024,1
https://doi.org/10.1002/nav.22214,2025,1
https://doi.org/10.1016/j.clae.2024.102258,2025,1
https://doi.org/10.1109/tpwrs.2024.3422173,2024,1
https://doi.org/10.1016/j.tourman.2024.104972,2025,2
https://doi.org/10.1016/j.tourman.2024.104996,2025,1
https://doi.org/10.1177/14759217241253361,2025,1
https://doi.org/10.1111/mice.13282,2025,3
https://doi.org/10.1111/mice.13282,2024,2
https://doi.org/10.1139/cgj-2023-0670,2024,1
https://doi.org/10.1109/tfuzz.2024.3398075,2025,1
https://doi.org/10.1109/tfuzz.2024.3398075,2024,3
https://doi.org/10.1007/s40684-024-00630-y,2025,1
https://doi.org/10.1108/tr-12-2023-0882,2024,2
https://doi.org/10.1002/ijfe.2970,2025,1
https://doi.org/10.1002/ijfe.2970,2024,1
https://doi.org/10.1177/0734242x241231400,2025,1
https://doi.org/10.1177/0734242x241231400,2024,1
https://doi.org/10.1111/joms.13042,2025,1
https://doi.org/10.1111/joms.13042,2024,1
https://doi.org/10.1177/19389655231223370,2024,1
https://doi.org/10.1007/s10845-023-02248-4,2024,2
https://doi.org/10.1080/15256480.2023.2280919,2024,2
https://doi.org/10.1177/10963480231194689,2024,2
https://doi.org/10.1080/23249935.2023.2232044,2024,3
https://doi.org/10.1177/00219096231176740,2024,1
https://doi.org/10.1177/00219096231176740,2023,1
https://doi.org/10.1007/s10896-023-00580-0,2024,2
https://doi.org/10.1007/s42967-023-00262-0,2025,1
https://doi.org/10.1007/s42967-023-00262-0,2024,1
https://doi.org/10.1080/01434632.2023.2178443,2025,1
https://doi.org/10.1080/01434632.2023.2178443,2024,2
https://doi.org/10.1080/07352166.2022.2157730,2024,2
https://doi.org/10.1080/07352166.2022.2157730,2023,1
https://doi.org/10.1177/00336882241291608,2025,1
https://doi.org/10.1108/rjta-07-2023-0071,2024,2
https://doi.org/10.1108/rjta-07-2023-0071,2023,1
https://doi.org/10.1177/10963480241245929,2024,3
https://doi.org/10.1016/j.jrmge.2024.03.025,2025,1
https://doi.org/10.1016/j.jrmge.2024.03.025,2024,2
https://doi.org/10.1080/19388160.2024.2312979,2024,1
https://doi.org/10.1080/08164622.2024.2412254,2025,1
https://doi.org/10.1080/08164622.2024.2412254,2024,1
https://doi.org/10.1002/adfm.202420153,2025,2
https://doi.org/10.1177/00472875241245048,2025,1
https://doi.org/10.1177/00472875241245048,2024,1
https://doi.org/10.1007/s40997-024-00781-y,2024,1
https://doi.org/10.1016/j.greenca.2024.09.006,2025,1
https://doi.org/10.1108/ci-11-2022-0292,2024,1
https://doi.org/10.1108/ci-11-2022-0292,2023,1
https://doi.org/10.1002/anie.202424248,2025,1
https://doi.org/10.1007/s10796-024-10479-w,2025,1
https://doi.org/10.1007/s10796-024-10479-w,2024,1
https://doi.org/10.1139/cgj-2024-0455,2025,1
https://doi.org/10.1002/adom.202402720,2025,1
https://doi.org/10.1002/adma.202419389,2025,1
https://doi.org/10.1016/j.jot.2024.11.003,2025,1
https://doi.org/10.1109/lgrs.2024.3516474,2025,1
https://doi.org/10.1080/02615479.2024.2415075,2025,1
https://doi.org/10.1002/adma.202406798,2025,1
https://doi.org/10.1002/imt2.70002,2025,1
https://doi.org/10.1016/j.aap.2025.107988,2025,1
https://doi.org/10.1139/cgj-2023-0717,2025,2
https://doi.org/10.1093/mr/roae080,2025,1
https://doi.org/10.1109/tcsvt.2025.3544659,2025,7
https://doi.org/10.1016/j.apmate.2025.100276,2025,1
https://doi.org/10.1016/j.compositesb.2025.112337,2025,1
https://doi.org/10.1016/j.jmatprotec.2025.118788,2025,1
https://doi.org/10.1016/j.eiar.2025.107889,2025,1
https://doi.org/10.1002/sd.3399,2025,1
https://doi.org/10.1139/cgj-2024-0222,2025,1
https://doi.org/10.1139/cgj-2024-0222,2024,1
https://doi.org/10.3390/buildings15040565,2025,1
https://doi.org/10.1038/s41746-025-01436-1,2025,1
https://doi.org/10.1016/j.jallcom.2025.179317,2025,1
https://doi.org/10.1021/acscatal.4c06639,2025,1
https://doi.org/10.1016/j.jii.2025.100803,2025,1
https://doi.org/10.1186/s13287-025-04141-8,2025,1
https://doi.org/10.1007/s12598-024-03092-y,2025,1
https://doi.org/10.1016/j.kscej.2024.100017,2025,1
https://doi.org/10.1016/j.eclinm.2025.103089,2025,1
https://doi.org/10.1016/j.cemconcomp.2025.105986,2025,1
https://doi.org/10.1016/j.cscm.2025.e04407,2025,1
https://doi.org/10.1021/acs.jmedchem.4c02121,2025,1
https://doi.org/10.1080/14790718.2025.2456063,2025,1
https://doi.org/10.3390/healthcare13030305,2025,1
https://doi.org/10.1016/j.eiar.2025.107864,2025,1
https://doi.org/10.1186/s12912-024-02564-x,2025,1
https://doi.org/10.1016/j.matchar.2025.114837,2025,1
https://doi.org/10.1186/s12904-025-01667-9,2025,1
https://doi.org/10.1109/jiot.2025.3537980,2025,1
https://doi.org/10.3390/ma18030504,2025,1
https://doi.org/10.1109/jiot.2025.3539723,2025,1
https://doi.org/10.1021/acs.est.4c10020,2025,1
https://doi.org/10.1016/j.inffus.2025.102992,2025,1
https://doi.org/10.1016/j.apenergy.2025.125501,2025,1
https://doi.org/10.1007/s11440-024-02479-6,2025,1
https://doi.org/10.1016/j.apsusc.2025.162653,2025,1
https://doi.org/10.1016/j.enconman.2025.119556,2025,1
https://doi.org/10.1080/07370016.2025.2462006,2025,1
https://doi.org/10.1002/anie.202422744,2025,1
https://doi.org/10.1136/bjo-2024-325996,2025,1
https://doi.org/10.1016/j.enbuild.2025.115386,2025,1
https://doi.org/10.1016/j.patcog.2025.111412,2025,1
https://doi.org/10.1016/j.engstruct.2025.119801,2025,1
https://doi.org/10.1016/j.jobe.2025.111919,2025,3
https://doi.org/10.1016/j.ejon.2025.102803,2025,1
https://doi.org/10.1002/smll.202410914,2025,1
https://doi.org/10.1080/00207543.2025.2451820,2025,1
https://doi.org/10.1038/s41598-025-86603-w,2025,1
https://doi.org/10.1016/j.tranpol.2025.01.027,2025,1
https://doi.org/10.3390/foods14020177,2025,1
https://doi.org/10.3390/bioengineering12010066,2025,1
https://doi.org/10.1016/j.eng.2024.12.008,2025,1
https://doi.org/10.1016/j.nanoen.2025.110674,2025,1
https://doi.org/10.1109/tcsvt.2025.3525900,2025,1
https://doi.org/10.3390/systems13010060,2025,1
https://doi.org/10.1002/adfm.202424382,2025,1
https://doi.org/10.1016/j.jobe.2025.111858,2025,1
https://doi.org/10.1016/j.caeai.2025.100371,2025,1
https://doi.org/10.1177/03080226241311418,2025,1
https://doi.org/10.1016/j.ccr.2025.216459,2025,1
https://doi.org/10.1016/j.xinn.2024.100777,2025,1
https://doi.org/10.1109/tmag.2025.3531110,2025,1
https://doi.org/10.1016/j.tranpol.2025.01.022,2025,1
https://doi.org/10.1016/j.aml.2025.109461,2025,1
https://doi.org/10.1016/j.engstruct.2025.119728,2025,1
https://doi.org/10.1016/j.rcim.2024.102946,2025,1
https://doi.org/10.1016/j.seppur.2025.131659,2025,1
https://doi.org/10.1016/j.sna.2025.116229,2025,1
https://doi.org/10.1080/10095020.2024.2439385,2025,1
https://doi.org/10.1016/j.jclepro.2025.144749,2025,1
https://doi.org/10.1016/j.engstruct.2025.119676,2025,1
https://doi.org/10.1016/j.wasman.2025.01.009,2025,1
https://doi.org/10.1002/eem2.12861,2025,1
https://doi.org/10.1108/jstp-02-2024-0042,2025,1
https://doi.org/10.1016/j.buildenv.2025.112541,2025,1
https://doi.org/10.1016/j.apor.2025.104415,2025,1
https://doi.org/10.1002/9783527845491.ch10,2025,1
https://doi.org/10.1016/j.omega.2024.103211,2025,1
https://doi.org/10.3390/polym17010081,2025,1
https://doi.org/10.1371/journal.pone.0312235,2025,1
https://doi.org/10.1111/nyas.15254,2025,1
https://doi.org/10.1016/j.conbuildmat.2024.139617,2025,1
https://doi.org/10.1016/j.colsurfa.2025.136165,2025,1
https://doi.org/10.1016/j.isprsjprs.2025.01.002,2025,1
https://doi.org/10.1016/j.carbon.2025.119985,2025,1
https://doi.org/10.1080/00036846.2024.2448612,2025,1
https://doi.org/10.1186/s12967-024-06033-6,2025,1
https://doi.org/10.1016/j.ultsonch.2024.107215,2025,1
https://doi.org/10.1007/978-3-031-78453-8_15,2024,1
https://doi.org/10.1016/j.dibe.2024.100595,2025,1
https://doi.org/10.1016/j.ijplas.2024.104238,2025,2
https://doi.org/10.1186/s40662-024-00418-w,2025,1
https://doi.org/10.1016/j.cscm.2024.e04198,2025,1
https://doi.org/10.1016/j.renene.2025.122340,2025,1
https://doi.org/10.1016/j.conbuildmat.2024.139758,2025,1
https://doi.org/10.1016/j.actamat.2024.120688,2025,1
https://doi.org/10.1016/j.marpolbul.2024.117507,2025,1
https://doi.org/10.1016/j.desal.2024.118488,2025,1
https://doi.org/10.1186/s43238-024-00165-w,2025,1
https://doi.org/10.1016/j.jobe.2024.111738,2025,1
https://doi.org/10.1080/10941665.2024.2438914,2025,1
https://doi.org/10.1016/j.fbio.2024.105819,2025,1
https://doi.org/10.1016/j.ress.2024.110777,2025,1
https://doi.org/10.1109/tmm.2024.3521835,2025,1
https://doi.org/10.1016/j.cemconres.2024.107660,2025,1
https://doi.org/10.1016/j.ijbiomac.2024.139153,2025,1
https://doi.org/10.1016/j.ress.2024.110783,2025,1
https://doi.org/10.1016/j.desal.2024.118476,2025,1
https://doi.org/10.1021/acscatal.4c07304,2025,1
https://doi.org/10.1016/j.autcon.2024.105935,2025,1
https://doi.org/10.1016/j.istruc.2024.108098,2025,1
https://doi.org/10.1016/j.nantod.2024.102621,2025,1
https://doi.org/10.1016/j.rser.2024.115290,2025,1
https://doi.org/10.1093/bib/bbae647,2025,1
https://doi.org/10.1111/ejed.12886,2025,1
https://doi.org/10.1021/acsami.4c17500,2025,1
https://doi.org/10.1021/acs.jpcc.4c07281,2025,1
https://doi.org/10.1016/j.cemconcomp.2024.105901,2025,1
https://doi.org/10.1016/j.tranpol.2024.11.014,2025,3
https://doi.org/10.1016/j.jmsy.2024.11.020,2025,1
https://doi.org/10.1007/s42979-024-03556-z,2025,1
https://doi.org/10.1007/s42114-024-01149-1,2025,1
https://doi.org/10.1016/j.buildenv.2024.112426,2025,1
https://doi.org/10.1016/j.ijthermalsci.2024.109633,2025,1
https://doi.org/10.1016/j.jmrt.2024.12.124,2025,1
https://doi.org/10.1108/ijchm-05-2024-0696,2025,1
https://doi.org/10.1016/j.jii.2024.100742,2025,1
https://doi.org/10.1016/j.bios.2024.117066,2025,1
https://doi.org/10.1016/j.engstruct.2024.119504,2025,1
https://doi.org/10.1016/j.ecoenv.2024.117541,2025,1
https://doi.org/10.1016/j.desal.2024.118437,2025,1
https://doi.org/10.1016/j.tsep.2024.103130,2025,1
https://doi.org/10.1016/j.jaccpubpol.2024.107275,2025,1
https://doi.org/10.1007/s11676-024-01810-x,2025,1
https://doi.org/10.1007/s42114-024-01126-8,2025,1
https://doi.org/10.1016/j.measurement.2024.116479,2025,1
https://doi.org/10.1002/adfm.202423096,2025,4
https://doi.org/10.1007/s42114-024-01102-2,2025,1
https://doi.org/10.1016/j.enggeo.2024.107858,2025,1
https://doi.org/10.1016/j.buildenv.2024.112358,2025,1
https://doi.org/10.1002/adfm.202418511,2025,1
https://doi.org/10.1016/j.ufug.2024.128624,2025,1
https://doi.org/10.1016/j.firesaf.2024.104323,2025,1
https://doi.org/10.1080/10548408.2024.2427163,2025,1
https://doi.org/10.1016/j.renene.2024.122047,2025,2
https://doi.org/10.1016/j.jtrangeo.2024.104083,2025,1
https://doi.org/10.1016/j.langcom.2024.11.008,2025,1
https://doi.org/10.1109/tpel.2024.3506612,2025,1
https://doi.org/10.1002/advs.202410628,2025,1
https://doi.org/10.1109/tpel.2024.3505978,2025,1
https://doi.org/10.1016/j.tws.2024.112687,2025,1
https://doi.org/10.1016/j.trb.2024.103131,2025,2
https://doi.org/10.1016/j.system.2024.103561,2024,1
https://doi.org/10.1016/j.biortech.2024.131798,2025,1
https://doi.org/10.1016/j.engfracmech.2024.110709,2025,1
https://doi.org/10.1016/j.compgeo.2024.106943,2025,1
https://doi.org/10.1080/10941665.2024.2431233,2025,1
https://doi.org/10.1002/smll.202407700,2025,1
https://doi.org/10.1016/j.ocemod.2024.102464,2025,1
https://doi.org/10.1016/j.ensm.2024.103935,2025,1
https://doi.org/10.1016/j.jenvman.2024.123457,2025,1
https://doi.org/10.1109/tits.2024.3491754,2025,2
https://doi.org/10.1016/j.jcsr.2024.109187,2025,1
https://doi.org/10.1109/tkde.2024.3491778,2025,2
https://doi.org/10.1016/j.watres.2024.122834,2025,1
https://doi.org/10.1109/tmi.2024.3496862,2025,1
https://doi.org/10.1016/j.resconrec.2024.108025,2025,1
https://doi.org/10.1016/j.jot.2024.10.005,2025,1
https://doi.org/10.1002/advs.202406191,2025,1
https://doi.org/10.1002/advs.202406191,2024,1
https://doi.org/10.1016/j.geoen.2024.213510,2025,1
https://doi.org/10.1016/j.jhazmat.2024.136560,2025,1
https://doi.org/10.1016/j.autcon.2024.105882,2025,1
https://doi.org/10.1016/j.marpolbul.2024.117317,2025,1
https://doi.org/10.1016/j.tbs.2024.100957,2025,1
https://doi.org/10.1016/j.landusepol.2024.107415,2025,1
